"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042445","GO:0042445","hormone metabolic process",232,0.474690593782171,2.14092340842466,1e-10,7.15402298850575e-10,1.65275257108288e-10,7671,"tags=53%, list=32%, signal=37%","CYP26B1/PNPLA4/IYD/HFE/HSD17B6/CYP46A1/RETSAT/TG/H6PD/DKK3/DGAT2/GAL/RDH11/HSD17B10/CYP2W1/DHRS9/LIPE/AFP/ZMPSTE24/REST/PREP/AKR1B1/ERO1B/HSD17B2/ESR1/CMA1/CYP26A1/PCSK5/CYP2D6/TSPO/CTSG/DHRS7/HIF1A/DHRS2/CTSZ/PCSK1N/STUB1/CRYM/CPQ/LHB/SULT2A1/SLC5A5/HPN/GHRHR/CYP3A5/GATA3/PLEKHA1/CYP2C18/NAGLU/HSD17B1/SULT1E1/CPE/GNB3/BMP5/SLC16A10/MEP1A/GHR/PDE8B/NR3C1/STC2/RBP1/BCHE/CLCN2/PCSK4/CHST10/TPO/SCP2/RPE65/NR5A2/ECE1/ALDH8A1/SPP1/IDE/PRLHR/EGR1/RDH10/SCPEP1/LRAT/INHBA/AKR1D1/CHST8/PAX8/MED1/BMP2/PCSK2/POR/SRD5A3/CPA4/ALDH1A2/FOXA1/AANAT/ACE2/STARD3/HSD17B7/HSD17B4/PDGFRA/CTSL/CGA/RDH5/BCO1/EDNRB/NR5A1/PRCP/FDX1/ADAM10/DUOX1/CYP19A1/LHCGR/CYP1B1/CYP2C9/CYP2C8/RBP4/ENPEP/SLCO1C1/RDH16/RDH12/DUOXA1/DUOXA2/DUOX2/CYP11A1/CYP1A1/PCSK6/CYP1A2/FURIN"
"GO:0008217","GO:0008217","regulation of blood pressure",192,0.490000212142256,2.13880154860388,1e-10,7.15402298850575e-10,1.65275257108288e-10,6445,"tags=40%, list=27%, signal=29%","ACSM3/TAC1/TBXA2R/NOS2/NOX1/ATP1A2/ADRB1/GUCA2B/UTS2/CYBA/KCNQ1/WNK1/RHOA/ABCC9/ATP2B1/PTGS2/EDN1/PREP/GNA11/SNX5/NOS1/CMA1/COMT/PTGS1/PCSK5/KCNK6/PDGFB/CTSG/CHGA/BDKRB1/CTSZ/NTSR1/OXT/RENBP/BRS3/CORO2B/NCALD/GSK3A/RARRES2/ENG/ACTA2/P2RX1/ASIC2/NMU/CALCA/SCNN1A/GNB3/GLP1R/NPR3/LNPEP/POMC/TACR1/ID2/ECE1/TTR/SGK1/GNA13/ADRA1A/NPPB/SCPEP1/KCNJ8/NPY/EDN3/MKKS/WNK4/AVPR2/EDN2/ADM2/TNNI3/ACE2/MAS1/RAMP2/GCH1/PPARG/EMILIN2/POSTN/KL"
"GO:0019058","GO:0019058","viral life cycle",291,0.465621448426141,2.13668923658598,1e-10,7.15402298850575e-10,1.65275257108288e-10,6748,"tags=43%, list=28%, signal=31%","IL32/CD4/LTF/CD74/KPNA6/EIF2AK2/SERPINB3/ATG5/PKN2/HYAL2/NEDD4/PABPC1/TFRC/PVR/SCARB1/TSG101/HACD3/RAB7A/TOP2B/FKBP6/LAMP3/ITCH/ITGB5/CHMP2B/PPIE/EPS15/ATG16L1/CHMP5/SIGLEC1/MAVS/OAS1/CCNK/ICAM1/CD209/TYRO3/SRPK1/HSP90AB1/PCSK5/NRP1/SMARCB1/LGALS1/APOBEC3H/MYH9/SLC10A1/CHMP4B/VAPA/FMR1/HTR2A/KPNA3/N4BP1/VPS18/CLEC4M/SLC1A5/ZC3HAV1/CAV2/CAV1/DDX5/CCL2/CCL8/EFNB3/DDX6/CBL/NECTIN1/CD81/SELPLG/OAS3/OAS2/AICDA/TRIM38/HAVCR1/CD86/SPCS1/PIKFYVE/ITGB6/IFIH1/CHMP3/TRIM62/NR5A2/SLAMF1/CR2/CD46/PROX1/VAMP8/VPS4B/IDE/TRIM25/TRIM6/CD80/ZNF639/CXCR4/WWP1/SLPI/VAPB/ZNFX1/STAU1/NUP153/DEK/EFNB2/TBC1D20/APOBEC3A/APOBEC3F/CDHR3/EIF2AK4/ILF3/LDLR/NECTIN2/APOE/ACE2/BST2/CHMP2A/TRIM28/SHFL/CHMP1A/TOP2A/TRIM21/TRIM5/INPP5K/SLC52A1/VPS4A/MYH10/ARL8B/LAMTOR5/RSAD2/CTSL/OASL/SRPK2"
"GO:0009952","GO:0009952","anterior/posterior pattern specification",211,0.481032177327846,2.13642792627547,1e-10,7.15402298850575e-10,1.65275257108288e-10,5851,"tags=39%, list=25%, signal=30%","HOXA11/MEOX1/PAX6/FUZ/HOXC8/OFD1/ALX4/FOXC1/NCKAP1/CDON/HIPK2/HES2/NLE1/PPP2R3A/SEMA3C/PLXNA2/TULP3/HOXA9/PSEN1/PALB2/TMED2/AURKA/KDM2B/DLL3/TDRD1/PCSK5/CRKL/EP300/YY1/POFUT1/MIB1/FOXF1/SFRP1/WNT2/HOXA2/HOXA3/LFNG/HOXA5/HOXA6/COBL/MEOX2/GLI3/TGFBR1/BMPR1A/FGF8/DKK1/WNT3/HOXB6/KAT2A/ZBTB16/MYF6/SRF/TBX18/CDX1/WNT5A/HES1/ACVR2B/EPB41L5/OTX1/WLS/KMT2A/HOXB8/HOXB5/HOXB3/HOXB1/MSX2/RNF2/ACVR2A/HOXA7/BHLHE41/HOXC13/HOXC11/WNT1/BMP4/FOXA2/BMP2/TCF15/SMO/FEZF1/HOXD3/HOXD9/HOXD10/ALDH1A2"
"GO:0007286","GO:0007286","spermatid development",206,0.481470601757788,2.13452342430029,1e-10,7.15402298850575e-10,1.65275257108288e-10,7858,"tags=52%, list=33%, signal=35%","CFTR/PAFAH1B1/TBPL1/NSUN2/SOX30/ZPBP/YTHDC2/PITHD1/ROPN1/ZMYND12/PSME4/TRIP13/PRKACA/AFF4/EIF4G3/SPAG6/VDAC3/SMARCA2/RFX2/DYNLL1/CFAP61/SLC26A3/DLD/SRPK1/PLA2G3/DMC1/SBF1/TTLL1/CEP128/CCNB1IP1/REC8/FNDC3A/OCA2/KLC3/RSPH6A/CFAP69/IFT56/CHN2/AGFG2/SUFU/NEURL1/DDX25/GLI1/ACRBP/RNF8/CCR6/PACRG/QKI/NME5/FXR1/DRC9/ROPN1B/DNAH1/PCSK4/KDM3A/DCAF17/CHD5/CCDC181/ADGB/PMFBP1/ARMC2/UBE2B/BBOF1/TTLL5/SLIRP/CFAP58/EPC1/PAEP/IFT81/TCP11/BBS2/PIWIL1/PANK2/MKKS/TBC1D20/HSPA2/SPINK2/CCDC136/NECTIN2/STK33/IQCN/CCDC62/RAN/H3-3B/VPS13B/RNF17/HOOK1/DZIP1/CCDC146/GARIN1B/BRIP1/KNL1/BRDT/MNS1/POC1B/SYCP3/TARBP2/DHH/TSSK4/BBS4/ABHD2/ADAD2/LRRC46/ZMYND15/CEP131/TPGS1/DMRTC2"
"GO:0051651","GO:0051651","maintenance of location in cell",205,0.480972771589344,2.12984655514222,1e-10,7.15402298850575e-10,1.65275257108288e-10,6205,"tags=40%, list=26%, signal=30%","IBTK/CX3CL1/PAFAH1B1/CD4/ATP1A2/HSPA5/VPS13D/CYBA/PKP2/ATG5/ASPM/SP100/PRKACA/TMEM38A/SRI/FAM76B/PSEN1/PTPRC/CACNA1S/PGR/CHERP/TMED2/BAX/FKBP1A/P2RX7/SLC8B1/MCOLN1/JPH4/CAPN3/TMEM38B/KCNK16/ITPR3/SIRT1/ABL1/KDELR3/SUN2/TSPO/RANGAP1/BDKRB1/NTSR1/PLCB4/HTR2A/CORO1A/ARL2BP/CEMIP/JPH1/TGFB1/KDELR1/CAV1/ARHGAP21/PTPN6/MDFI/GOLPH3/PDE4D/SKP1/DBN1/TBCCD1/PLCH1/CCDC88A/PLCL1/PARK7/FASLG/CASQ2/PKD2/SUPT7L/FKBP1B/PTK2B/GPSM2/SRGN/ITPR2/ATP7B/PLCG1/PCK1/INSIG2/SLC25A23/CCR7/F2RL3/AKAP9/VPS13C/APOE/HRC/SYNE1/DIAPH1"
"GO:0031400","GO:0031400","negative regulation of protein modification process",205,0.480583422249036,2.12812243602326,1e-10,7.15402298850575e-10,1.65275257108288e-10,6997,"tags=44%, list=29%, signal=32%","GCLC/IBTK/CRY1/HHATL/FYN/MVP/GPRC5A/UFL1/SERPINB3/ATG5/WNK1/U2AF2/HMG20B/SIRT2/FRY/TSG101/FBLN1/CEACAM1/PTPRC/PIBF1/DNAJA1/RTRAF/TFAP4/CAPN3/SIRT1/ABL1/TSPO/GSKIP/PTK6/RASSF2/CDK5RAP1/BEX4/DNAJC3/N4BP1/PYCARD/SFRP1/CACTIN/RASIP1/FKBP8/CADM4/CAV1/GTPBP4/CDK5RAP3/HIPK3/CORO1C/CDKN1B/FBXO5/STK38/BAG2/USP4/ERRFI1/PARK7/MAD2L2/IVNS1ABP/GADD45A/P3H1/TNFAIP3/UBE2B/ITGB1BP1/DUSP1/TARDBP/MAPK8IP1/KLHL31/CDKN1A/PRKCG/ATG14/SMO/SNX6/CDKN1C/GNL3L/CEP85/LATS1/VPS25/PIAS3/TRIM21/PER2/PRKAA1/GPS2/ZBED3/BEX2/BEX1/MEN1/PTPN22/APC/PRR5L/AGT/NIBAN1/DNAJB2/USP44/SPRY2/MARCHF7"
"GO:0007009","GO:0007009","plasma membrane organization",173,0.492206093216465,2.12415486685263,1e-10,7.15402298850575e-10,1.65275257108288e-10,6614,"tags=45%, list=28%, signal=32%","SLC4A1/WDR54/BAIAP2L1/NOX1/CD9/SYT7/EHD2/CLPTM1L/VMP1/ABCA7/TIE1/TRPC5/PALS1/NSF/DNM2/PTPRC/ATP8B1/EPB41L3/CHMP2B/CHMP5/P2RX7/TGFB2/SH3GLB1/MICALL1/PACSIN2/MYH9/GZMB/CHMP4B/ABCD1/SYTL4/FA2H/STX4/NDRG1/GSDMD/ADAM2/AKT2/PRX/RAB3A/CAV2/CAV1/WASL/NHERF1/FOLR1/FOLR3/BIN2/STX2/ROPN1B/PLSCR4/SPTBN1/CHMP3/FASLG/VPS4B/EQTN/SERP1/CLU/CXCR4/PACSIN1/MYRF/AHNAK/A4GALT/TPST2/BAIAP2L2/CSRP3/SNX9/COL5A1/OSBPL2/CHMP2A/CHMP1A/VPS4A/MTSS2/SYT11/SERINC3/MYH10/LARGE1/ARL8B/ANO3/CRB1"
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol",186,0.489012277313208,2.12177363410662,1e-10,7.15402298850575e-10,1.65275257108288e-10,4962,"tags=34%, list=21%, signal=27%","IBTK/CX3CL1/CACNA1G/CD4/FYN/ATP1A2/BAK1/CYBA/ATG5/ATP2B4/PRKACA/TMEM38A/SLC24A1/SRI/ADCYAP1R1/PTPRC/CACNA1S/P2RX5/CHERP/BAX/FKBP1A/P2RX7/SLC8B1/NOS1/MCOLN1/JPH4/CAPN3/TMEM38B/KCNK16/ITPR3/ABL1/CACNA1I/SLC8A3/BDKRB1/NTSR1/PLCB4/CACNA1F/HTR2A/CORO1A/CEMIP/TRPA1/JPH1/KCNN4/TGFB1/GRIN2D/CAV1/PPP3CB/P2RX1/P2RX3/CALCA/TRPV4/PTPN6/GRM6/PDE4D/PLCH1/PLCL1/FASLG/SLC8A2/CASQ2/PKD2/FKBP1B/PTK2B/PPP3CC"
"GO:0051963","GO:0051963","regulation of synapse assembly",177,0.490182747923213,2.12031830315282,1e-10,7.15402298850575e-10,1.65275257108288e-10,6949,"tags=43%, list=29%, signal=31%","ARHGAP33/MYCBP2/MUSK/STAU2/RTN4R/CYFIP2/PUM2/LZTS1/NTN1/VPS35/CRMP1/GPC4/FGFR1/SENP1/MEF2C/ARHGAP4/CRTAC1/ZDHHC8/SIX4/ADNP/OXT/SYNDIG1/SRPX2/CBLN1/EEF2K/LIN7B/NUMBL/ICAM5/PTPRS/CPEB3/NEURL1/DKK1/ASIC2/ABI3/PPP1R9B/NRXN2/NECTIN1/ASIC1/LIN7A/CUX2/CHD4/MDGA1/WNT5A/EIF4G1/RTN4/MARK1/CRIPT/GNA13/PDZD11/PTK2B/ADGRB2/GHSR/SLITRK3/SLC12A5/IQSEC2/RAB17/RAP2A/FLRT3/LRFN3/FLRT1/SIX1/LRFN1/DOCK4/NEDD8/UBE2M/LATS1/LRRC4B/MAP1B/CC2D1A/TRIM47/EPHB2/LRP4/ADGRB3/EPHA7/DOCK10/RAC1"
"GO:0006364","GO:0006364","rRNA processing",196,0.484040433608066,2.11932874172729,1e-10,7.15402298850575e-10,1.65275257108288e-10,6115,"tags=46%, list=26%, signal=34%","LAS1L/REXO5/RPUSD1/TSR3/UTP18/TFB1M/MTREX/MRTO4/NOP58/USP36/RIOK2/WDR3/WDR18/RRP15/BUD23/EXOSC7/EXOSC5/REXO1/DIS3/WBP11/AK6/DIMT1/NOP14/DDX18/XRN2/ESF1/PES1/SNU13/DDX17/NOP56/RBFA/RIOK3/SUV39H1/PIN4/ERI1/PIH1D1/ERCC2/POP4/FBL/NOP53/DDX49/EXOSC3/NPM3/GTPBP4/FTSJ3/UTP6/GAR1/FRG1/DDX55/KRR1/NOP2/PAK1IP1/BYSL/DROSHA/BRIX1/KAT2B/RRP9/WDR75/NOL10/RPF1/ZNHIT6/EBNA1BP2/NSUN4/UTP25/HEATR1/FCF1/RCL1/WDR55/EXOSC8/UTP20/TENT4B/MTERF4/MRM2/DDX54/EXOSC9/DDX27/MPHOSPH10/RRP36/RIOK1/RPP40/SBDS/EMG1/METTL16/KRI1/NGDN/NSUN5/EXOSC2/PPAN/DKC1/NOL11"
"GO:0043487","GO:0043487","regulation of RNA stability",210,0.477509183035878,2.11881579477651,1e-10,7.15402298850575e-10,1.65275257108288e-10,4164,"tags=31%, list=17%, signal=26%","CALCR/UPF1/CSDE1/SLC11A1/SAMD4A/RNH1/VIM/TNFRSF1B/NSUN2/METTL1/MAPK9/THRAP3/PUM2/RC3H2/TRAF3IP2/YBX3/YBX1/ELAVL1/ROCK1/PABPC1/IGF2BP2/MLH1/FAM76B/TNRC6C/SENP1/CNOT4/TRAF5/TUT7/DIS3/CNOT3/KHSRP/FUS/PCBP4/PABPC4/TNRC6A/ALKBH5/HNRNPC/DAZL/AGO1/JAK2/CIRBP/TNRC6B/RBX1/ZC3H14/APEX1/CSNK2A1/E2F1/FMR1/PIAS4/CACNG7/DDX49/TRDMT1/MAPK8/CPEB3/LARP4B/DCPS/CNOT2/APOBEC1/MAPK14/RBM24/QKI/TENT5A/TENT4A/CNOT6/FXR1"
"GO:0031099","GO:0031099","regeneration",187,0.48846841820452,2.11827555958745,1e-10,7.15402298850575e-10,1.65275257108288e-10,7518,"tags=57%, list=32%, signal=39%","CFLAR/MCUB/IFRD1/PAX7/CD9/ISL1/IGF1/BAK1/GRN/RTN4R/TNC/CTNNA1/PUM2/F7/PTPRU/NEO1/TGFBR3/FGF10/CSNK2A2/SCARF1/P2RX5/GSTP1/CAD/MMP2/AURKA/ANGPT2/CAPN3/JAK2/TSPO/PRMT5/SRSF5/GATA1/KLF5/STK24/SLC7A5/CPQ/TGFB1/PTPRS/MAG/PTN/EZH2/CXCL12/VTN/CPT1A/CCND1/FOLR1/APOA5/MDK/CD81/MYF6/GLI1/CDKN1B/PPARD/KPNA1/GNAT1/EPHA4/BCL9/PRRX1/TNR/RAP1A/MTR/SPP1/FLT3/PLG/CDKN1A/WNT1/MED1/OMG/MAP2K2/PTPN12/SOX15/GFAP/NINJ1/MAP1B/NR0B2/MATN2/PCNA/LGR6/POSTN/LARGE1/CCNB1/GNAT2/PTGFRN/LPIN1/NREP/ANXA1/TEC/LCP1/IL6/SRSF1/GATA4/IL10/KLF4/BAAT/CCN3/KIAA0319/YAP1/RTCA/PNPT1/ATIC/MSTN/PPP3CA/MAPK8IP3/GUCD1/PDX1/TARBP2"
"GO:0051235","GO:0051235","maintenance of location",215,0.477104696903524,2.11627340558279,1e-10,7.15402298850575e-10,1.65275257108288e-10,5735,"tags=37%, list=24%, signal=28%","IBTK/CX3CL1/PAFAH1B1/CD4/ATP1A2/HSPA5/VPS13D/LTBP1/CYBA/PKP2/ATG5/ASPM/SP100/PRKACA/TMEM38A/SRI/FAM76B/PSEN1/PTPRC/CACNA1S/PGR/CHERP/TMED2/BAX/FKBP1A/P2RX7/SLC8B1/MCOLN1/JPH4/CAPN3/TMEM38B/KCNK16/ITPR3/SIRT1/ABL1/KDELR3/SUN2/TSPO/RANGAP1/BDKRB1/NTSR1/PLCB4/HTR2A/CORO1A/ARL2BP/CEMIP/JPH1/TGFB1/KDELR1/CAV1/ARHGAP21/PTPN6/MDFI/GOLPH3/PDE4D/SKP1/DBN1/TBCCD1/PLCH1/CCDC88A/PLCL1/PARK7/FASLG/CASQ2/PKD2/SUPT7L/FKBP1B/PTK2B/GPSM2/SRGN/ITPR2/ATP7B/PLCG1/PCK1/INSIG2/SLC25A23/CCR7/F2RL3/AKAP9"
"GO:0090150","GO:0090150","establishment of protein localization to membrane",274,0.464042027495512,2.11157293457637,1e-10,7.15402298850575e-10,1.65275257108288e-10,6394,"tags=40%, list=27%, signal=29%","AGK/ARHGAP44/SEC62/FYN/BID/ATP2C1/ZDHHC6/SEC63/LRRC7/PEX3/HSPA5/VAMP3/SEC61A1/WNK1/TRAM2/SEC61A2/TRAM1/GRIPAP1/REEP1/VPS35/FRMPD1/ATP6AP1/NSF/BCS1L/RAB7A/RAB10/BAX/RAB11FIP3/TIMM13/GGA1/MICALL1/TOMM22/MIEF1/SAMM50/TIMM9/SRP54/EMC9/RAB5IF/ARFRP1/CHMP4B/UBL4A/ZDHHC15/NOMO3/GGA2/NOMO1/CSK/RAB11A/CEMIP/ZDHHC2/EMC2/ANXA13/SGTA/AKT2/TMEM147/ATP13A1/SLC1A1/SEC61B/CCDC47/RAB34/CWH43/MTCH2/KRT18/C2CD5/GLP1R/GOLPH3/ARL6/GORASP1/SSR3/PIKFYVE/SPTBN1/GORASP2/RAB3GAP1/GRIN3B/ICMT/BLZF1/VAMP4/ANKRD13C/RAB3GAP2/ITGB1BP1/SIL1/LYPLA1/PEX16/HPCA/OPTN/ACSL3/SSR1/EMC3/BBS2/PHAF1/GGA3/NCLN/ROMO1/TIMM8A/RAB3IP/EMC1/MACF1/EMC6/EMC4/MTX2/TOMM40/AFDN/EMC8/RFTN1/WDR44/TIMM10B/INPP5K/SEC61G/REEP2/AP3B1"
"GO:0006575","GO:0006575","modified amino acid metabolic process",184,0.487444691068985,2.11075076356949,1e-10,7.15402298850575e-10,1.65275257108288e-10,6572,"tags=49%, list=28%, signal=36%","GCLC/CROT/IYD/DPEP1/CHDH/OSBPL5/GLRX2/GCLM/CTNS/TG/HAGH/GSTO2/MTHFD2/PLA2G10/SLC46A1/NFE2L1/GSTP1/MGST2/FOLH1/OSBPL8/AAAS/CRAT/GSTT2/GGT5/GGT1/PRODH/PLA2G3/GGTLC2/GSTZ1/MTHFD1/GSS/ABHD12/PLA2G15/CRYM/CPQ/GSR/CKM/SULT2A1/SLC5A5/HPN/ETHE1/PLOD3/SLC1A1/GATA3/CPT1A/FOLR1/SLC1A2/LPCAT3/SERINC1/VNN1/VNN2/SLC16A10/AGXT2/RNF7/ACADL/TPO/PCYOX1/NFE2L2/ICMT/PARK7/MTR/ACADM/MTHFD1L/SLC25A16/SARDH/MTRR/NDP/GNMT/GLO1/GOT2/PAX8/MED1/PANK2/POR/CHAC1/BBOX1/GAMT/ASS1/SLC6A8/GGT7/CKMT2/ABHD12B/GCH1/MMACHC/DMGDH/BHMT2/GSTT2B/GSTM1/GSTM5/GSTM3"
"GO:0000302","GO:0000302","response to reactive oxygen species",189,0.486496541123614,2.10989871647384,1e-10,7.15402298850575e-10,1.65275257108288e-10,7923,"tags=55%, list=33%, signal=37%","MPO/PDK2/BTK/FYN/PPP5C/HGF/BAK1/MAPK9/PTPRN/MAP2K4/HYAL2/ABCC9/TOP2B/EDN1/ADCYAP1R1/SESN1/GSTP1/NME8/MMP2/MT3/PXN/HDAC6/SIRT1/ABL1/HMOX1/HIF1A/BMP7/MAP1LC3A/SMPD3/TRPA1/PPP2CB/MET/EZH2/AMBP/SETX/MAPK8/PLEKHA1/PPIF/PEX12/COL1A1/AREG/UCP1/SOD3/CRYAB/CAMKK2/OGG1/PDCD10/ECT2/HYAL1/FOXP1/MPV17/TACR1/STAT1/IL18RAP/STK25/NFE2L2/PARK7/ADPRS/PRDX1/TNFAIP3/MYB/FOXO3/PKD2/NR4A3/DUSP1/CAT/ROMO1/PRDX5/BECN1/TRAP1/KLF2/RIPK3/KCNA5/APOE/GATA5/SESN2/GCH1/PRKAA1/KDM6B/PCNA/OSER1/AGAP3/RLIG1/PDGFRA/CD36/MDM2/NUDT15/IL6/TXN/KLF4/RIPK1/IL18BP/TRPC6/CYP1B1/TET1/PEX5/FBLN5/TPM1/CBX8/COL6A1/SOD1/TRPM2/AKT1/PEX14"
"GO:0071674","GO:0071674","mononuclear cell migration",219,0.472235274732467,2.10595683338701,1e-10,7.15402298850575e-10,1.65275257108288e-10,6037,"tags=41%, list=25%, signal=31%","CD99/ITGAL/CX3CL1/CCL26/CD9/ALOX5/STAP1/ARHGEF5/WNK1/SLC12A2/CNN2/SPI1/RHOA/CDC42/STK10/TBX21/B4GALT1/MMP2/SLC8B1/ICAM1/CD200/TREM2/ABL1/HSD3B7/MADCAM1/CRKL/MAPK1/PDGFB/CTSG/LGMN/ASB2/CD99L2/FLT1/CORO1A/MAPK3/PYCARD/IL27RA/TGFB1/PIK3CG/WASL/SERPINE1/RARRES2/C5/DOCK8/CREB3/GATA3/CXCL12/C1QBP/CCL7/CCL2/CCL1/CRTAM/MDK/CD81/CALCA/CD69/CORO1C/TRPV4/NEDD9/ADTRP/RIPOR2/BMP5/MED23/CCR6/SELENOK/WNT5A/CCL20/ZAP70/ITGA4/RTN4/SLAMF1/PADI2/ARTN/DUSP1/TNFSF18/TNFSF11/PTK2B/CCR2/CXCR4/PLG/XG/NUP85/TNFSF14/CCR7/EDN2/GNAI1/MTUS1/RIPK3/MOSPD2/TRPM4"
"GO:0006402","GO:0006402","mRNA catabolic process",278,0.461777224078962,2.10451056440267,1e-10,7.15402298850575e-10,1.65275257108288e-10,6981,"tags=45%, list=29%, signal=32%","CALCR/UPF1/CSDE1/SLC11A1/SAMD4A/RNH1/VIM/EDC4/MAPK9/MRTO4/THRAP3/PUM2/RC3H2/TRAF3IP2/YBX3/YBX1/ELAVL1/ROCK1/SMG6/PABPC1/IGF2BP2/EXOSC7/MLH1/EXOSC5/FAM76B/TNRC6C/SENP1/CNOT4/PKP1/TRAF5/TUT7/DIS3/CNOT3/KHSRP/XRN2/FUS/PCBP4/PABPC4/TNRC6A/ALKBH5/HNRNPC/DAZL/AGO1/JAK2/CIRBP/GTPBP1/TNRC6B/RBX1/ZC3H14/APEX1/CSNK2A1/E2F1/FMR1/GSPT1/EIF3E/PIAS4/CACNG7/SMG9/ZC3HAV1/LSM5/TESK1/EXOSC3/MAPK8/CPEB3/LARP4B/MTPAP/CASC3/DDX5/DCPS/MAGOHB/CNOT2/APOBEC1/MAPK14/RBM24/HBS1L/QKI/TENT5A/NUDT12/TENT4A/CNOT6/XRN1/FXR1/NCBP2/EPHA4/SMG7/FASTKD2/SLIRP/NRDE2/EXOSC8/ETF1/TARDBP/TENT4B/EXOSC9/AGO2/FASTKD3/CNOT1/PIWIL1/UPF3B/AGO3/TRAF2/METTL16/ZFP36/FXR2/LSM7/LSM4/EXOSC2/RIDA/RBM38/CTIF/ROCK2/PUM1/AGO4/TUT4/DHX34/SYNCRIP/PRR5L/CAPRIN1/PAN2/RNASEL/DHX9/RC3H1/IGF2BP3/TBRG4/TTC5/IREB2/SRSF1"
"GO:0042254","GO:0042254","ribosome biogenesis",269,0.45909783910402,2.09533782909198,1e-10,7.15402298850575e-10,1.65275257108288e-10,6958,"tags=49%, list=29%, signal=35%","LAS1L/REXO5/RPUSD1/TSR3/UTP18/TFB1M/MTREX/LSG1/NOP16/MRTO4/NOP58/USP36/RIOK2/WDR3/WDR18/DHX29/DNTTIP2/RRP15/BUD23/NLE1/EXOSC7/EXOSC5/XRCC5/REXO1/XPO1/DIS3/NOA1/WBP11/AK6/RRN3/DIMT1/NOP14/DDX18/XRN2/ESF1/PES1/SNU13/DDX17/MCAT/EIF5/CINP/MTG2/NOP56/RBFA/RIOK3/SUV39H1/PIN4/ERI1/PIH1D1/ERCC2/POP4/FBL/NOP53/GRWD1/DDX49/GTPBP10/EXOSC3/NPM3/GTPBP4/NUP88/C1QBP/FTSJ3/UTP6/GAR1/FRG1/DDX55/KRR1/NOP2/PAK1IP1/MDN1/BYSL/DROSHA/BRIX1/KAT2B/RRP9/WDR75/NOL10/PNO1/AIRIM/RPF1/ZNHIT6/EBNA1BP2/NSUN4/UTP25/FASTKD2/HEATR1/FCF1/RCL1/WDR55/EXOSC8/UTP20/TENT4B/GTF3A/MTERF4/MRPS2/MRM2/DDX54/EXOSC9/DDX27/MPHOSPH10/RRP36/RIOK1/RPP40/DDX31/SBDS/EMG1/METTL16/KRI1/NGDN/GNL3L/NSUN5/EXOSC2/PPAN/DKC1/NOL11/DHX30/RRP8/RAN/MYBBP1A/UTP3/ERAL1/NIP7/WDR74/GNL2/WDR36/NAT10/LTV1/MPHOSPH6/URB2/GLUL/RNASEL/PWP1/DDX56"
"GO:0021543","GO:0021543","pallium development",195,0.47376765347617,2.07656835217449,1e-10,7.15402298850575e-10,1.65275257108288e-10,7496,"tags=54%, list=31%, signal=37%","KDM1A/ARX/PAFAH1B1/PAX6/POMT2/FYN/TACC3/PHLPP2/SYNE2/ATP2B4/CDON/ASPM/KIF26A/RHOA/SCT/CSNK2A2/PALS1/NDE1/XRCC1/WDR62/XAB2/TP73/PSEN1/GSK3B/NCOA1/WDR47/ATG16L1/POMGNT1/BAX/TFAP2C/XRN2/LHX5/LAMB1/EFHC1/CRKL/SUN2/HIF1A/SLC32A1/BLOC1S6/PTPRS/CDK6/OGDH/EZH2/GLI3/LHX2/FKTN/LHX6/FGF8/ZMIZ1/EZH1/PPP1R9B/YWHAE/MDK/KCNA1/PHACTR1/MDGA1/NR2E1/SRF/RNF7/FXR1/RTN4/DLX2/HDAC1/SLC2A1/PROX1/KIF14/FILIP1/NR4A3/NPY/BBS2/MBOAT7/MKKS/FOXP2/SMO/FXR2/FGF13/NSUN5/PLXNA3/RARA/RAN/KDM6B/VPS13B/BTBD3/BCAN/LARGE1/SLC38A2/NARS1/AKIRIN2/EMX1/RAC1/NKX2-1/TRA2B/TBR1/DAB2IP/TMEM14B/TUBB2A/TUBB2B/ATAT1/MGARP/TACC2/ATIC/LEF1/PEX5/PIANP/ASCL1"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",190,0.478363845342127,2.07284829600826,1e-10,7.15402298850575e-10,1.65275257108288e-10,6203,"tags=37%, list=26%, signal=27%","AK2/NDUFAB1/SLC25A13/NADK/NDUFS1/SLC4A7/ADSS2/GUCA1A/LETMD1/GUCY1B1/SPHK2/NDUFB4/GUCY2C/FAM3A/SDHA/ENO1/VPS9D1/NMRK2/ADCY2/NDUFB2/TREM2/ATP5F1D/NDUFB7/MTHFD1/NTSR1/GUCY2F/PRPS2/TAFAZZIN/NME3/NME4/ANTKMT/QPRT/TGFB1/NAMPT/IMPDH1/PRKAG2/NMRK1/AK1/LIPA/NDUFC1/NDUFS8/ATP5F1B/NUDT12/NME5/NPR3/IL4/DGUOK/NDUFS7/KYNU/AMPD2/ATP5PB/AMPD1/KMO/SDHB/NDUFB3/NDUFA8/NPPB/ADCY7/ATP5F1E/PTGIS/NDUFA1/DMAC2L/PAICS/PPAT/NDUFA5/ADCY4/NDUFA10/ATP5IF1/IDO1/NDUFA2"
